D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_19_736.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_19_736.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_19_736.jpg, 0, 0, 0, 7.863102E-05
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_19_843.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_19_843.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_19_843.jpg, 0, 0, 0, 7.827685E-05
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_19_958.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_19_958.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_19_958.jpg, 0, 0, 0, 8.02615E-05
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_20_061.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_20_061.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_20_061.jpg, 0, 0, 0, 7.790132E-05
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_20_165.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_20_165.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_20_165.jpg, 0, 0, 0, 7.952487E-05
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_20_269.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_20_269.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_20_269.jpg, 0, 0, 0, 8.107843E-05
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_20_372.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_20_372.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_20_372.jpg, 0, 0, 0, 8.225809E-05
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_20_478.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_20_478.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_20_478.jpg, 0, 0.2835783, 0, 0.2880611
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_20_583.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_20_583.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_20_583.jpg, 0, 0.5246956, 0, 0.8032851
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_20_692.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_20_692.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_20_692.jpg, 0, 0.1591896, 0, 1.203865
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_20_792.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_20_792.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_20_792.jpg, 0, 0, 0, 1.212218
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_20_899.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_20_899.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_20_899.jpg, 0, 0, 0, 1.200062
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_21_000.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_21_000.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_21_000.jpg, 0, 0, 0, 1.188029
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_21_104.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_21_104.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_21_104.jpg, 0, 0, 0, 1.176116
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_21_207.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_21_207.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_21_207.jpg, 0, 0, 0, 1.16198
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_21_316.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_21_316.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_21_316.jpg, 0, 0, 0, 1.15033
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_21_417.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_21_417.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_21_417.jpg, 0, 0, 0, 1.138796
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_21_518.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_21_518.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_21_518.jpg, 0, 0, 0, 1.127379
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_21_629.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_21_629.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_21_629.jpg, 0, 0, 0, 1.113829
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_21_737.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_21_737.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_21_737.jpg, 0, 0.3188384, 0, 1.373022
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_21_840.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_21_840.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_21_840.jpg, 0, 0.5974904, 0, 1.962392
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_21_949.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_21_949.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_21_949.jpg, 0, 0.9605154, 0, 3.202777
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_22_057.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_22_057.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_22_057.jpg, 0, 1, 0, 4.371857
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_22_160.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_22_160.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_22_160.jpg, 0, 1, 0, 5.533906
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_22_267.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_22_267.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_22_267.jpg, 0, 1, 0, 6.913639
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_22_370.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_22_370.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_22_370.jpg, -0.3102585, 1, 0, 8.026077
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_22_477.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_22_477.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_22_477.jpg, -0.02305219, 1, 0, 9.15232
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_22_588.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_22_588.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_22_588.jpg, 0, 1, 0, 10.48768
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_22_688.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_22_688.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_22_688.jpg, 0, 1, 0, 11.68856
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_22_802.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_22_802.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_22_802.jpg, 0, 1, 0, 12.66489
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_22_904.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_22_904.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_22_904.jpg, -0.2696487, 1, 0, 13.80737
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_23_018.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_23_018.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_23_018.jpg, -0.6465133, 1, 0, 14.94018
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_23_128.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_23_128.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_23_128.jpg, -0.9740765, 1, 0, 15.87103
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_23_235.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_23_235.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_23_235.jpg, -0.6497128, 1, 0, 16.80544
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_23_337.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_23_337.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_23_337.jpg, -0.3449694, 1, 0, 17.9631
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_23_440.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_23_440.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_23_440.jpg, -0.03641335, 1, 0, 18.91911
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_23_542.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_23_542.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_23_542.jpg, 0, 0.7402668, 0, 19.81549
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_23_648.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_23_648.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_23_648.jpg, 0, 0.3749186, 0, 20.31781
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_23_756.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_23_756.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_23_756.jpg, 0, 0.6988898, 0, 20.67494
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_23_867.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_23_867.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_23_867.jpg, 0, 1, 0, 21.76077
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_23_968.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_23_968.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_23_968.jpg, 0, 1, 0, 22.7649
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_24_082.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_24_082.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_24_082.jpg, 0, 1, 0, 23.73987
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_24_192.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_24_192.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_24_192.jpg, 0, 1, 0, 24.9029
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_24_299.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_24_299.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_24_299.jpg, -0.2302487, 1, 0, 25.81917
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_24_407.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_24_407.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_24_407.jpg, 0, 1, 0, 26.95448
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_24_515.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_24_515.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_24_515.jpg, 0, 1, 0, 27.89043
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_24_618.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_24_618.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_24_618.jpg, 0, 1, 0, 28.81799
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_24_730.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_24_730.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_24_730.jpg, -0.3362356, 1, 0, 29.85537
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_24_838.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_24_838.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_24_838.jpg, -0.378957, 1, 0, 30.17679
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_24_942.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_24_942.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_24_942.jpg, -0.06662286, 1, 0, 30.19115
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_25_047.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_25_047.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_25_047.jpg, 0, 1, 0, 30.18953
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_25_151.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_25_151.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_25_151.jpg, 0, 1, 0, 30.19026
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_25_252.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_25_252.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_25_252.jpg, 0, 1, 0, 30.19031
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_25_369.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_25_369.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_25_369.jpg, 0, 1, 0, 30.19028
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_25_473.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_25_473.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_25_473.jpg, 0, 1, 0, 30.19028
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_25_581.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_25_581.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_25_581.jpg, -0.1420207, 1, 0, 30.18485
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_25_692.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_25_692.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_25_692.jpg, 0, 1, 0, 30.19028
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_25_795.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_25_795.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_25_795.jpg, 0, 1, 0, 30.19029
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_25_911.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_25_911.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_25_911.jpg, 0, 1, 0, 30.19028
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_26_014.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_26_014.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_26_014.jpg, -0.3105497, 1, 0, 30.16582
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_26_116.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_26_116.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_26_116.jpg, -0.6149775, 1, 0, 30.12419
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_26_222.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_26_222.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_26_222.jpg, -0.8831855, 1, 0, 30.10095
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_26_331.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_26_331.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_26_331.jpg, -0.6099473, 1, 0, 30.18576
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_26_440.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_26_440.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_26_440.jpg, -0.2805455, 1, 0, 30.20327
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_26_547.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_26_547.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_26_547.jpg, 0, 1, 0, 30.1842
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_26_662.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_26_662.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_26_662.jpg, 0, 1, 0, 30.18979
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_26_775.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_26_775.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_26_775.jpg, 0, 0.9046045, 0, 30.17457
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_26_883.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_26_883.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_26_883.jpg, 0.05058294, 1, 0, 30.19153
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_27_000.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_27_000.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_27_000.jpg, 0.2200907, 1, 0, 30.18398
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_27_102.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_27_102.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_27_102.jpg, 0, 0.9105636, 0, 30.17354
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_27_217.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_27_217.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_27_217.jpg, 0, 0.5254987, 0, 30.09017
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_27_327.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_27_327.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_27_327.jpg, 0, 0.1924665, 0, 29.99623
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_27_440.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_27_440.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_27_440.jpg, 0, 0.4918358, 0, 30.05605
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_27_542.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_27_542.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_27_542.jpg, 0, 0.79432, 0, 30.12894
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_27_650.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_27_650.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_27_650.jpg, 0, 1, 0, 30.19018
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_27_758.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_27_758.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_27_758.jpg, 0, 1, 0, 30.1882
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_27_858.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_27_858.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_27_858.jpg, 0, 1, 0, 30.19025
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_27_969.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_27_969.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_27_969.jpg, 0, 1, 0, 30.18983
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_28_079.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_28_079.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_28_079.jpg, 0, 1, 0, 30.19288
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_28_182.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_28_182.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_28_182.jpg, 0, 1, 0, 30.19054
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_28_289.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_28_289.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_28_289.jpg, 0, 1, 0, 30.19021
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_28_474.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_28_474.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_28_474.jpg, 0, 1, 0, 30.19019
D:\programs\saif\B\self.driving\Record\IMG\center_2019_06_16_12_12_28_580.jpg, D:\programs\saif\B\self.driving\Record\IMG\left_2019_06_16_12_12_28_580.jpg, D:\programs\saif\B\self.driving\Record\IMG\right_2019_06_16_12_12_28_580.jpg, 0, 1, 0, 30.19025
